 TITLE = "output.dat"
 VARIABLES = "X" "Y" "phi" "Vx" "Vy" "Vt"
 ZONE NODES=         839 ,ELEMENTS=        1559 ,DATAPACKING=POINT,ZONETYPE=FETRIANGLE
   0.0000000000000000        0.0000000000000000        1.0000173978514466       0.99928879394321102        3.7904404700267008E-004  0.99928886583153065     
   1.0000000000000000        0.0000000000000000        1.9597789591053696       0.70841824027291467       0.12220280041223712       0.71888102463479042     
   2.0000000000000000        0.0000000000000000        3.1260647415250093       0.66420827060076126      -0.10532433544486246       0.67250713183679767     
   3.0000000000000000        0.0000000000000000        4.0858329435820728       0.99937569268591986       -9.6591722965437934E-004  0.99937615947527825     
   3.0000000000000000        1.0000000000000000        4.0821801614666589        1.0011683059827299       -8.2490753165043455E-004   1.0011686458218538     
   0.0000000000000000        1.0000000000000000        1.0036696700683372        1.0009087933708212        8.9757259997827704E-004   1.0009091958232801     
  0.10000000000000001        0.0000000000000000        1.0999140517849402       0.99799835366149969        4.6143662243130541E-004  0.99799846033689865     
  0.19250000000000000        0.0000000000000000        1.1921388137238551       0.99606465153870127        5.5866134946977659E-004  0.99606480820648302     
  0.27806249999999999        0.0000000000000000        1.2772645720003415       0.99384786070458286        6.5156409664846634E-004  0.99384807428643140     
  0.35720781000000001        0.0000000000000000        1.3558153595954163       0.99125486260417384        7.7461194083654455E-004  0.99125516526274826     
  0.43041722999999998        0.0000000000000000        1.4282663328979333       0.98816063900965523        9.3372151888991626E-004  0.98816108015031889     
  0.49813593000000000        0.0000000000000000        1.4950520137165579       0.98445790132138811        1.1118483478343318E-003  0.98445852918285015     
  0.56077573999999997        0.0000000000000000        1.5565725672692650       0.98003965795187853        1.3148870200728083E-003  0.98004054002184549     
  0.61871756000000000        0.0000000000000000        1.6131949810931863       0.97471583653971727        1.5834790384008962E-003  0.97471712276289979     
  0.67231373999999999        0.0000000000000000        1.6652518411054156       0.96824528409210364        1.9122022018808913E-003  0.96824717230873403     
  0.72189020999999998        0.0000000000000000        1.7130453793095328       0.96035448017731728        2.3231373693267548E-003  0.96035729005609261     
  0.76774845000000003        0.0000000000000000        1.7568467482064800       0.95061484065021695        2.8703798778097656E-003  0.95061917419389363     
  0.81016730999999997        0.0000000000000000        1.7968938315921310       0.93860748703584518        3.4374017441344417E-003  0.93861378130224304     
  0.84940475999999998        0.0000000000000000        1.8333988683891622       0.92354926574531671        4.3229264189435079E-003  0.92355938301309970     
  0.88569940999999996        0.0000000000000000        1.8665229446250580       0.90379207101115500        5.8360981283531507E-003  0.90381091366723176     
  0.91927194999999995        0.0000000000000000        1.8963548869987517       0.87780757011932931        8.5008871214889824E-003  0.87784873141142805     
  0.94618130000000000        0.0000000000000000        1.9194055718892742       0.84053488860282377        1.3365021760347621E-002  0.84064113792106077     
  0.97309064999999995        0.0000000000000000        1.9412602039120928       0.78118111471996399        2.2873787680605100E-002  0.78151592700212003     
   1.0233764000000001        8.9213888000000009E-003   1.9768992876198377       0.76061635548499096       0.26195209636518629       0.80446015502409185     
   1.0469542000000001        1.7794846000000000E-002   1.9981613850353068       0.83470382390129183       0.28739996546767621       0.88279624703906634     
   1.0707610000000001        2.6501363999999999E-002   2.0214991933856705       0.89725722633573624       0.30228017537057822       0.94680717922593194     
   1.0948145000000000        3.4913876000000003E-002   2.0465300567891664       0.95236880330793261       0.30707846027979879        1.0006515468843267     
   1.1191207000000001        4.2898775000000000E-002   2.0730061966465070        1.0016036913804578       0.30282011993156149        1.0463794625384830     
   1.1436691000000001        5.0329273000000001E-002   2.1006659681266009        1.0442229603557427       0.29165441799509972        1.0841881250365046     
   1.1683987000000000        5.7169742000000003E-002   2.1292220254506518        1.0801977659983386       0.27688116804949997        1.1151190048099158     
   1.1932263000000001        6.3435231999999994E-002   2.1584316265540107        1.1106610173358435       0.26046961711835387        1.1407945988964328     
   1.2180712000000000        6.9146917000000002E-002   2.1881018520647584        1.1367761282579540       0.24327894091232102        1.1625164983210194     
   1.2428565000000000        7.4330735999999994E-002   2.2180719066322596        1.1595882559248247       0.22583263915255811        1.1813743285620295     
   1.2675107000000001        7.9014114999999996E-002   2.2482183508556997        1.1801559943276179       0.20792143397043181        1.1983319630435170     
   1.2923861999999999        8.3271600000000001E-002   2.2789469825171587        1.1989272296567111       0.18897166901727594        1.2137284678639992     
   1.3175848999999999        8.7100485000000005E-002   2.3103636167435750        1.2159028488659498       0.16864388128822164        1.2275424622294289     
   1.3430394000000001        9.0468325000000002E-002   2.3423571618693986        1.2309083338896447       0.14694962968637945        1.2396489503500356     
   1.3686776000000000        9.3346631999999999E-002   2.3748028706834403        1.2437218597232835       0.12402978078896770        1.2498909755959127     
   1.3944234000000000        9.5712585000000003E-002   2.4075628500495507        1.2541294631522317       0.10022805393810147        1.2581281227056027     
   1.4201950999999999        9.7556928000000001E-002   2.4404895033623926        1.2621116342761536        7.5990112801932339E-002   1.2643971981220432     
   1.4459089000000001        9.8880380000000004E-002   2.4734368798552895        1.2677616974852437        5.1616666535399661E-002   1.2688120435568435     
   1.4714821000000000        9.9689456999999995E-002   2.5062640962375817        1.2711654198259310        2.7298359662773806E-002   1.2714585030591889     
   1.4968341999999999        9.9996180000000004E-002   2.5388365494971201        1.2724452879919010        3.1619498693754352E-003   1.2724492166132872     
   1.5218877000000000        9.9817161000000001E-002   2.5710327112852576        1.2716869970067923       -2.0957539063767263E-002   1.2718596765365913     
   1.5471604000000001        9.9149427999999998E-002   2.6034851771688898        1.2688615461752795       -4.5067157313961950E-002   1.2696616368271834     
